;sigma;sigma.err;ampl;ampl.err;fval;chi2;chi2dof;filename;humidity;filter;obsmjd;ccdid;amp_id;gain;readnoi;darkcur;magzp;magzpunc;magzprms;clrcoeff;clrcounc;zpclrcov;zpmed;zpavg;zprmsall;clrmed;clravg;clrrms;qid;rcid;seeing;maglim;status;filterid;fieldid;moonalt;moonillf;target_x;target_y;data_hasnan;F0;F0.err;Fratio;Fratio.err;upper_limit;mag;mag_err
45;5.99034514205644;0.17078510372828287;-45.682306453519296;22.91024826917337;4011.274077154516;623.8112182617188;1.0013021159899178;ztf_20180903356400_000397_zr_c12_o.fits;55.0;ZTF_r;58364.356446800004;12;0;6.2;10.0;1.0;26.228996000000002;1.45996e-05;0.024181;0.10678800000000001;1.9785199999999998e-05;-2E-02;26.306998999999998;26.314134999999997;0.041844;785;797;0.319786;1;44;2.335;21.17;1;2;397;17.9175;-0.474574;657.7992707662379;1026.7023418304586;FALSE;31016900724.081284;417075.8438622533;-1.4728198300629019e-09;7.386375731480206e-10;21.17;99.0;99.0
46;6.537762408577748;0.1822964964544464;3.08454064175821;23.912661019866896;4120.656810494783;623.879638671875;1.0014119400832664;ztf_20180805446389_000397_zr_c12_o.fits;13.0;ZTF_r;58335.4463889;12;0;6.2;10.0;1.0;26.251314;1.63129e-05;0.025248;0.12725899999999998;2.24515e-05;-2E-02;26.343000000000004;26.351907;0.047807;773;0.79;0.319006;1;44;1.946;21.27;1;2;397;37.5466;-0.42831099999999994;661.8096525233633;1161.727582658591;FALSE;31661070878.44955;475699.23602954485;9.742376224733876e-11;7.552701268922718e-10;21.27;99.0;99.0
47;8.450359410838319;0.2429687637984292;91.96174361804327;27.07392012632686;4441.528970234415;623.921875;1.001479735152488;ztf_20191019350232_001441_zr_c02_o.fits;20.0;ZTF_r;58775.3502546;2;0;6.2;10.0;1.0;26.108921;1.4329700000000001e-05;0.024465;0.109205;1.95909e-05;-2E-02;26.186999999999998;26.195124;0.043482;789;789;0.32915500000000003;1;4;1.632;21.07;1;2;1441;42.5835;-0.7273109999999999;1981.27927848004;199.7330818915175;FALSE;27769521728.033348;366506.0755663449;3.3116070387776193e-09;9.749508982792942e-10;21.07;99.0;99.0
48;8.673451153328509;0.2419793491337374;10.762730567666633;41.960632405779975;4474.025517229817;623.8826904296875;1.001416838570927;ztf_20180725438750_000397_zg_c12_o.fits;16.0;ZTF_g;58324.4388079;12;0;6.2;10.0;1.0;26.033267000000002;4.79126e-05;0.040530000000000004;-0.036728;7.45439e-05;-6E-02;26.0075;26.006104;0.042095;0.6940000000000001;0.74;0.309537;1;44;2.523;20.44;1;1;397;5.16591;0.948672;643.5307273693738;1224.7236112283015;FALSE;25900419604.161095;1142963.1239042804;4.1554271058749647e-10;1.6200753906599512e-09;20.44;99.0;99.0
49;8.695197587225143;0.2420158915329102;138.8688852297187;40.67800178956004;4477.171046386275;623.900634765625;1.0014456416783708;ztf_20191020297998_001441_zr_c02_o.fits;24.0;ZTF_r;58776.2979977;2;0;6.2;10.0;1.0;26.129547;1.7697699999999998e-05;0.027324;0.104978;2.42143e-05;-2E-02;26.201999999999998;26.212386;0.044032;795;789;0.328914;1;4;2.5380000000000003;20.52;1;2;1441;16.7788;-0.633328;1977.074737458483;230.47722186413532;FALSE;28302109050.03281;461329.58737094677;4.9066620789364e-09;1.4372781116993564e-09;20.52;99.0;99.0
50;3.8660889979573994;0.1077954575170464;-10.394644872403818;16.394238862726176;3463.991794221744;624.0386352539062;1.0016671512903792;ztf_20180719441215_000397_zg_c12_o.fits;83.0;ZTF_g;58318.4412269;12;0;6.2;10.0;1.0;26.232308000000003;2.05615e-05;0.028856;-0.041929;2.8247600000000004e-05;-2E-02;26.203499;26.199146;0.031822;0.7809999999999999;0.7909999999999999;0.319927;1;44;2.093;21.73;1;1;397;-40.823;0.461862;642.231658042356;1069.9030453275577;FALSE;31111661143.989212;589187.7030614829;-3.3410767828486933e-10;5.269483615173467e-10;21.73;99.0;99.0
51;8.93725478085221;0.2494510379597056;-49.81288914487952;33.097192759660146;4511.408101790716;623.7779541015625;1.0012487224744182;ztf_20180929349907_001441_zg_c02_o.fits;62.0;ZTF_g;58390.3499074;2;0;6.2;10.0;1.0;26.2912;3.2837e-05;0.036489;-0.059591;5.05454e-05;-4E-02;26.251499;26.247010999999997;0.041058;0.72;742;0.31588099999999997;1;4;2.084;20.87;1;1;1441;49.7585;-0.815512;1908.4257197185445;96.81448947509966;FALSE;32845811789.945293;993388.5570175906;-1.5165674535140629e-09;1.00765336553745e-09;20.87;99.0;99.0
52;4.702079312457959;0.131011448857536;-6.831186158026817;16.934802873286824;3708.714986801157;624.0048828125;1.001612974016854;ztf_20181006339896_000397_zg_c12_o.fits;69.0;ZTF_g;58397.3398958;12;0;6.2;10.0;1.0;26.263509999999997;2.0324600000000002e-05;0.028332;-0.087135;2.82294e-05;-2E-02;26.198999;26.195007;0.039706;773;0.7859999999999999;0.31925;1;44;1.995;21.89;1;1;397;-30.1348;-0.10423199999999999;705.7243882326187;1131.8820722551268;FALSE;32018722484.001957;599379.2268752044;-2.1334974127840345e-10;5.289031404120214e-10;21.89;99.0;99.0
53;9.986621111418922;0.2856362815075015;-12.092923000222113;38.27954337890701;4650.2888937768685;623.876953125;1.0014076294141252;ztf_20180831335718_000397_zr_c12_o.fits;5.0;ZTF_r;58361.3357176;12;0;6.2;10.0;1.0;26.29283;1.64608e-05;0.025617;0.116791;2.23852e-05;-2E-02;26.375999;26.385792;0.045217;784;0.7959999999999999;0.31904;1;44;2.161;20.75;1;2;397;36.825;-0.782475;655.5116169548387;1020.6159377427409;FALSE;32895159763.7148;498722.1053010595;-3.676201327820053e-10;1.1636831574708e-09;20.75;99.0;99.0
54;9.882789495440221;0.28302892408453195;-11.554723673820375;60.075125514138854;4637.147190151256;623.7900390625;1.0012681204855538;ztf_20181230185856_000397_zr_c12_o.fits;30.0;ZTF_r;58482.18585650001;12;0;6.2;10.0;1.0;26.083514;4.8533100000000005e-05;0.042884;0.12675999999999998;6.65524e-05;-5.28e-05;26.179001;26.184086999999998;0.058668;782;0.7929999999999999;0.315842;1;44;3.574;19.81;1;2;397;-48.9264;-0.415066;678.2930476068949;1136.7967044523689;FALSE;27127239394.465637;1212604.8818173415;-4.259454309301267e-10;2.2145683400654265e-09;19.81;99.0;99.0
