,sigma,sigma.err,ampl,ampl.err,fval,chi2,chi2dof,filename,humidity,filter,obsmjd,ccdid,amp_id,gain,readnoi,darkcur,magzp,magzpunc,magzprms,clrcoeff,clrcounc,zpclrcov,zpmed,zpavg,zprmsall,clrmed,clravg,clrrms,qid,rcid,seeing,maglim,status,filterid,fieldid,moonalt,moonillf,target_x,target_y,data_hasnan,F0,F0.err,Fratio,Fratio.err,upper_limit,mag,mag_err
609,5.627526082736171,0.15519989124715278,237.86138499287296,27.70392624910956,3933.315985423125,623.978759765625,1.00157104296248,ztf_20210205343056_000667_zr_c15_o.fits,28.0,ZTF_r,59250.3430903,15,3,6.1,9.4,1.0,26.294031,1.11139e-05,0.026961000000000002,0.12134500000000001,1.60497e-05,-1.23e-05,26.375999,26.387012,0.047726,0.727,0.7659999999999999,0.324536,4,59,2.661,21.0,1,2,667,-10.5462,-0.43287299999999995,687.8920990432615,1374.897044643082,False,32931567268.022728,337096.7495199366,7.222899021384918e-09,8.412574515700333e-10,,20.353221141709117,0.12645665819055182
610,5.8310089025217,0.16743966057079473,345.5053589713504,26.47346095682251,3977.707097465367,623.9784545898438,1.0015705531137138,ztf_20210205397431_000667_zr_c15_o.fits,32.0,ZTF_r,59250.3974653,15,3,6.1,9.4,1.0,26.302571999999998,1.0879400000000001e-05,0.026702999999999998,0.11744600000000001,1.56493e-05,-1.201e-05,26.385,26.392726,0.046632,0.7290000000000001,0.768,0.325515,4,59,2.411,21.09,1,2,667,4.163819999999999,-0.42671000000000003,674.6883574681152,1374.8800834027386,False,33191646768.103275,332590.1819119559,1.0409406962699314e-08,7.975940864928403e-10,,19.956435030249516,0.0831917494924901
611,5.127722113882247,0.022696951595371728,292.01253060972823,22.08011174783945,3817.0092416352772,625.0101928710938,1.0032266338219804,ztf_20210206285660_000667_zg_c15_o.fits,15.0,ZTF_g,59251.2856944,15,3,6.1,9.4,1.0,26.417699,1.3488e-05,0.029776999999999998,-0.075527,1.94582e-05,-1.491e-05,26.367001000000002,26.359823,0.038616000000000004,0.727,0.7659999999999999,0.32553699999999997,4,59,2.287,21.64,1,1,667,-39.6422,-0.32844,673.1000017627763,1362.8503728391845,False,36904523311.27074,458461.46443399484,7.912648759794354e-09,5.983036783758549e-10,,20.254195280129835,0.08209639840875636
612,5.856418675231532,0.16781336077454906,298.88790807282504,22.489386762863344,3983.1055899029607,623.91064453125,1.0014617087178972,ztf_20210206300382_000667_zr_c15_o.fits,14.0,ZTF_r,59251.300416699996,15,3,6.1,9.4,1.0,26.296869,8.0325e-06,0.022961000000000002,0.113738,1.1543399999999999e-05,-8.87e-06,26.373501,26.384242999999998,0.043531,0.7290000000000001,0.768,0.325153,4,59,1.996,21.34,1,2,667,-35.4533,-0.326836,683.3908954488013,1366.6714333688142,False,33017759513.441055,244272.18336225377,9.052337665466128e-09,6.811300101212603e-10,,20.108098136485722,0.08169464501497284
613,5.440631707820442,0.1271717408899341,186.1173144163089,20.437887649845965,3891.211402219352,625.170166015625,1.0034834125451444,ztf_20210206348403_000667_zi_c15_o.fits,14.0,ZTF_i,59251.3484028,15,3,6.1,9.4,1.0,25.653069,2.1524e-06,0.018756000000000002,0.18734,7.5015e-06,-3.17e-06,25.711,25.732356,0.064307,0.28800000000000003,0.423,0.328339,4,59,1.7169999999999999,20.92,1,3,667,-21.8993,-0.321693,687.1448432662713,1369.4809052276366,False,18248517988.70328,36176.476336289226,1.0199037233134468e-08,1.119975203785232e-09,,19.97860205688723,0.11922670732394984
614,4.650923308694721,0.1356991075357197,294.85494364932964,19.863727583445357,3695.0482250861733,624.009033203125,1.0016196359600722,ztf_20210206407373_000667_zg_c15_o.fits,15.0,ZTF_g,59251.4073727,15,3,6.1,9.4,1.0,26.414187,1.08005e-05,0.026841000000000004,-0.064236,1.5625599999999998e-05,-1.194e-05,26.371,26.365088,0.034085000000000004,0.725,0.764,0.327065,4,59,2.176,21.71,1,1,667,-5.77919,-0.31543699999999997,685.0658851676122,1372.6957414700873,False,36785342159.92491,365926.90402801475,8.015555281977334e-09,5.399902959619333e-10,,20.240165965699617,0.07314365554463484
615,6.014498442302512,0.17218558418958976,311.5736000727572,22.626749532594953,4016.38413787689,623.92236328125,1.0014805189105136,ztf_20210206447442_000667_zr_c15_o.fits,18.0,ZTF_r,59251.4474421,15,3,6.1,9.4,1.0,26.288384000000004,9.8151e-06,0.025262,0.11217200000000001,1.4100699999999999e-05,-1.084e-05,26.365,26.374605,0.0443,0.7290000000000001,0.769,0.32442,4,59,1.9469999999999998,21.32,1,2,667,4.54251,-0.311191,681.3599258184522,1364.296662491553,False,32760732226.615215,296158.36836635927,9.5105810797364e-09,6.906667882570715e-10,,20.05448236906195,0.07884712102738349
616,5.528815276562642,0.15646725259573022,340.2908993804564,20.138736089922702,3911.067926225429,623.8221435546875,1.0013196525757424,ztf_20210207225278_000667_zr_c15_o.fits,32.0,ZTF_r,59252.2252778,15,3,6.1,9.4,1.0,26.284260999999997,1.00757e-05,0.025669,0.110249,1.4475e-05,-1.112e-05,26.360001,26.368959999999998,0.044108999999999995,0.73,0.768,0.325363,4,59,1.93,21.47,1,2,667,-69.0177,-0.232619,689.3159155386279,1346.0820767558243,False,32636561770.683296,302869.3378665851,1.0426677349515787e-08,6.170605984484241e-10,,19.954635163417535,0.06425489250382194
617,4.7368910338094805,0.042460217185467004,305.96102189122985,17.944655502672347,3717.841772435389,624.9425048828125,1.0031179853656702,ztf_20210207262037_000667_zg_c15_o.fits,22.0,ZTF_g,59252.262037,15,3,6.1,9.4,1.0,26.393036,1.1188099999999999e-05,0.027285000000000004,-0.064775,1.616e-05,-1.237e-05,26.349001,26.343453000000004,0.034509,0.725,0.765,0.326181,4,59,1.9,21.91,1,1,667,-58.9725,-0.229122,672.0470209580435,1355.173089313401,False,36075669535.692566,371746.0986964107,8.481090602865124e-09,4.97417123801049e-10,,20.178870743075326,0.06367857690318843
618,4.80983664450471,0.1336925722373664,307.2502669924297,17.037652106463476,3736.9944190380684,623.9605712890625,1.0015418479760232,ztf_20210207302130_000667_zr_c15_o.fits,20.0,ZTF_r,59252.3021296,15,3,6.1,9.4,1.0,26.306278999999996,1.1158099999999999e-05,0.026948000000000003,0.110793,1.60369e-05,-1.232e-05,26.381999999999998,26.391378000000003,0.044999000000000004,0.7290000000000001,0.768,0.32526700000000003,4,59,1.733,21.69,1,2,667,-47.6262,-0.22528499999999999,689.9660249473828,1363.5119533334014,False,33305165799.542393,342276.8522218163,9.225303631325903e-09,5.115618550470972e-10,,20.087548327627047,0.060206281461766466
