58659.788801	1.78e-12	1.745e-13
58672.452853	1.535e-12	1.508e-13
58678.267365	1.244e-12	1.482e-13
58683.830981	1.511e-12	1.58e-13
58688.408579	1.418e-12	2.043e-13
58693.687754	1.801e-12	1.618e-13
58705.748187	1.862e-12	1.933e-13
58707.270101	1.717e-12	1.677e-13
58712.413475	1.506e-12	1.626e-13
58719.555453	1.295e-12	2.118e-13
58724.334074	1.188e-12	1.377e-13
58729.579565	1.15e-12	1.392e-13
58734.429167	1.173e-12	1.384e-13
58750.428347	1.145e-12	1.146e-13
