58659.797638	1.59e-12	2.479e-13
58672.457141	1.313e-12	2.165e-13
58678.271147	1.419e-12	2.619e-13
58683.765071	1.441e-12	4.111e-13
58688.412937	1.296e-12	3.244e-13
58693.694219	1.694e-12	2.206e-13
58705.755286	1.862e-12	2.945e-13
58707.279511	1.404e-12	2.284e-13
58712.417881	1.458e-12	2.547e-13
58719.558858	2.156e-12	4.44e-13
58724.338881	1.591e-12	2.489e-13
58729.916147	1.162e-12	3.625e-13
58734.43842	1.721e-12	2.498e-13
58750.432195	1.411e-12	2.042e-13
