58659.790769	1.835e-12	1.707e-13
58672.453876	1.524e-12	1.449e-13
58678.268222	1.484e-12	1.644e-13
58683.762656	1.375e-12	2.368e-13
58688.409546	1.674e-12	2.305e-13
58693.689475	1.541e-12	1.399e-13
58705.749763	1.726e-12	1.808e-13
58707.272195	1.687e-12	1.592e-13
58712.414395	1.478e-12	1.716e-13
58719.55621	2.014e-12	2.792e-13
58724.335168	1.662e-12	1.73e-13
58729.580637	1.308e-12	1.601e-13
58734.431226	1.579e-12	1.559e-13
58750.429169	1.299e-12	1.294e-13
