58659.801861	1.744e-12	1.478e-13
58672.459023	1.35e-12	1.154e-13
58678.272927	1.131e-12	1.118e-13
58683.76632	1.532e-12	2.189e-13
58688.41494	1.4e-12	1.683e-13
58693.695769	1.635e-12	1.303e-13
58705.75876	1.56e-12	1.461e-13
58707.284131	1.49e-12	1.289e-13
58712.420124	1.518e-12	1.389e-13
58719.560444	1.488e-12	1.927e-13
58724.341094	1.281e-12	1.154e-13
58729.918265	1.182e-12	1.485e-13
58734.443096	1.103e-12	1.057e-13
58750.434259	1.021e-12	8.477e-14
