58659.791781	1.5e-12	1.633e-13
58672.454372	1.433e-12	1.508e-13
58678.268666	1.925e-12	2.005e-13
58683.763029	1.606e-12	2.8e-13
58688.410061	1.472e-12	2.437e-13
58693.690179	1.608e-12	1.543e-13
58705.750576	1.71e-12	1.922e-13
58707.273271	1.703e-12	1.699e-13
58712.414918	1.267e-12	1.888e-13
58719.556618	1.676e-12	2.818e-13
58724.335726	1.717e-12	1.95e-13
58729.581161	1.402e-12	2.598e-13
58734.432284	1.57e-12	1.656e-13
58750.429632	1.326e-12	1.513e-13
