58659.794713	1.738e-12	1.619e-13
58672.45559	1.227e-12	1.223e-13
58678.269873	1.05e-12	1.228e-13
58683.764057	1.209e-12	1.888e-13
58688.411506	1.42e-12	1.815e-13
58693.691472	1.386e-12	1.271e-13
58705.752935	1.41e-12	1.505e-13
58707.276396	1.399e-12	1.37e-13
58712.416554	1.287e-12	1.332e-13
58719.557744	1.047e-12	1.695e-13
58724.337263	1.36e-12	1.356e-13
58729.914907	1.014e-12	1.608e-13
58734.435356	9.265e-13	1.053e-13
58750.431	8.678e-13	8.774e-14
